PSF Region	PSFs PSF Name	PSF Name (in-game)	x	y	PSF Ownership in 1080	PSF Value	PSF Garrison Ancillary Image	PSF Garrison?	PSF Garrison Unit	PSF Appearance (culture)	Actual Appearance	PSF Battle Model
Baia_Province	Soroca	Soroca	292	254	slave	500	default_title.tga	yes	Peasants	southern_european	 ee wooden castle	stone_fort_a
Baia_Province	Galati	Galat	293	233	byzantium	500	default_title.tga	yes	Peasants	southern_european	 town	stone_fort_a
Baia_Province	Ismailiye	Izmail	298	232	slave	500	default_title.tga	yes	Peasants	southern_european	SE castle	stone_fort_a
Baia_Province	Tighina	Tighina	300	243	slave	500	default_title.tga	yes	Peasants	northern_european	EE large town	stone_fort_a
Barca_Province	Benghazi	Marsa ibn Ghazi	252	132	egypt	500	default_title.tga	yes	Peasants	northern_european	city	stone_fort_a
Barca_Province	Ajdabiya	Ajdabiya	253	122	egypt	500	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Barca_Province	Awijila	Awjila	260	111	egypt	500	default_title.tga	yes	Peasants	northern_european	ME village	stone_fort_a
Barca_Province	Bayda	Bayda	261	135	egypt	500	default_title.tga	yes	Peasants	northern_european	city	stone_fort_a
Barca_Province	Shhat	Shahhat	263	136	egypt	500	default_title.tga	yes	Peasants	northern_european	village	stone_fort_a
Barca_Province	Susa	Susa	264	138	egypt	500	default_title.tga	yes	Peasants	northern_european	town	stone_fort_a
Barca_Province	Derna	Derna	267	137	egypt	500	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Barca_Province	Tobruk	Tobruk	275	132	egypt	500	default_title.tga	yes	Peasants	northern_european	motte and bailey	stone_fort_a
Barcelona_Province	Urgell	Urgell	136	206	aragon	500	default_title.tga	yes	Peasants	northern_european	Town / S European town	stone_fort_a
Barcelona_Province	Tortosa	Tortosa	131	195	slave	500	default_title.tga	yes	Peasants	middle_eastern	City / ME city	stone_fort_a
Barcelona_Province	Lerida	Lleida	133	200	slave	500	default_title.tga	yes	Peasants	middle_eastern	City / ME city	stone_fort_a
Barcelona_Province	Tarragona	Tarragona	136	198	slave	500	default_title.tga	yes	Peasants	middle_eastern	City / ME city	stone_fort_a
Barcelona_Province	Cerdanya	Cerdanya	140	207	slave	500	default_title.tga	yes	Peasants	southern_european	Town / S European town	stone_fort_a
Barcelona_Province	Besalu	Besalú	145	206	slave	500	default_title.tga	yes	Peasants	northern_european	large town / S European large town	stone_fort_a
Barcelona_Province	Gerona	Girona	145	203	slave	500	default_title.tga	yes	Peasants	southern_european	Town / S European town	stone_fort_a
Barcelona_Province	Empuries	Empúries	147	205	slave	500	default_title.tga	yes	Peasants	southern_european	Town / S European town	stone_fort_a
Basel_Province	Montbeliard	Montbéliard	168	248	hre	500	default_title.tga	yes	Peasants	northern_european	large town / N European large town	stone_fort_a
Basel_Province	Solothurn	Solothurn	173	245	hre	500	default_title.tga	yes	Peasants	northern_european	large town / N European large town	stone_fort_a
Basel_Province	Dole	Dole	161	245	france	500	default_title.tga	yes	Peasants	northern_european	City / N European city	stone_fort_a
Basel_Province	Salins-les-Bains	Salins-les-Bains	162	242	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Basel_Province	Vesoul	Vesoul	164	247	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Basel_Province	Faucogney	Faucogney	166	249	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Basel_Province	Annecy	Annecy	164	233	hre	500	default_title.tga	yes	Peasants	northern_european	large town / S European large town	stone_fort_a
Basel_Province	Besancon	Besançon	164	245	hre	500	default_title.tga	yes	Peasants	northern_european	City / N European city	stone_fort_a
Basel_Province	Chambery	Chambéry	165	235	hre	500	default_title.tga	yes	Peasants	northern_european	large town / S European large town	stone_fort_a
Basel_Province	Geneve	Geneve	165	238	hre	500	default_title.tga	yes	Peasants	northern_european	city / N European city	stone_fort_a
Basel_Province	Aarberg	Aarberg / Bern	172	243	hre	500	default_title.tga	yes	Peasants	northern_european	town / N European town	stone_fort_a
Basel_Province	Zurich	Zürich	178	246	hre	500	default_title.tga	yes	Peasants	northern_european	town / N European town	stone_fort_a
Basel_Province	Lausanne	Lausanne	167	240	slave	500	default_title.tga	yes	Peasants	southern_european	Town / N European town	stone_fort_a
Basel_Province	Rheinfelden	Rheinfelden	175	247	slave	500	default_title.tga	yes	Peasants	central_european	castle / N European castle	stone_fort_a
Bejaia_Province	Algiers	Algiers	148	165	egypt	500	default_title.tga	yes	Peasants	northern_european	ME large city	stone_fort_a
Bejaia_Province	Setif	Sétif	161	160	slave	500	default_title.tga	yes	Peasants	greek	ME city	stone_fort_a
Bejaia_Province	Jijel	Jijel	163	165	slave	500	default_title.tga	yes	Peasants	greek	ME city	stone_fort_a
Bejaia_Province	Collo	Collo	168	167	slave	500	default_title.tga	yes	Peasants	greek	ME city	stone_fort_a
Bejaia_Province	Constantine_Algeria	Constantine	168	162	slave	500	default_title.tga	yes	Peasants	eastern_european	ME large city	stone_fort_a
Bejaia_Province	Mascoula	Mascoula	171	155	slave	500	default_title.tga	yes	Peasants	greek	ME town	stone_fort_a
Bejaia_Province	Annaba	Annaba	175	166	slave	500	default_title.tga	yes	Peasants	greek	ME city	stone_fort_a
Berestie_Province	Letychiv	Letychiv	286	264	kiev	500	default_title.tga	yes	Peasants	eastern_european	EE city	stone_fort_a
Berestie_Province	Vinnytsia	Vinnytsia	294	264	kiev	500	default_title.tga	yes	Peasants	eastern_european	EE castle	stone_fort_a
Berestie_Province	Lublin	Lublin	258	280	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Berestie_Province	Czerwien	Czerwień	264	274	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Berestie_Province	Volin	Wołyń	265	276	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Berestie_Province	Belz	Bełz	267	273	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Berestie_Province	Drohiczyn	Drohiczyn	258	290	slave	500	default_title.tga	yes	Peasants	southern_european	-	stone_fort_a
Berestie_Province	Chelm	Chełm	263	279	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Berestie_Province	Grodno_Belarus	Grodno	263	300	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Berestie_Province	Kamyanyets	Bielaja Vieza	264	290	slave	500	default_title.tga	yes	Peasants	southern_european	Orthodox castle castle	stone_fort_a
Berestie_Province	Svislach	Svislach	265	295	slave	500	default_title.tga	yes	Peasants	southern_european	-	stone_fort_a
Berestie_Province	Kobrin	Kobrin	267	288	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Berestie_Province	Vawkavysk	Vawkavysk	267	297	slave	500	default_title.tga	yes	Peasants	southern_european	-	stone_fort_a
Berestie_Province	Vladimir_Volynskiy	Vladimir-Volynskiy	268	276	slave	500	default_title.tga	yes	Peasants	southern_european	Orthodox town town	stone_fort_a
Berestie_Province	Lutsk	Lutsk	274	276	slave	500	default_title.tga	yes	Peasants	southern_european	Orthodox castle castle	stone_fort_a
Berestie_Province	Kremenets	Kremenets	277	271	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Berestie_Province	Staryi_Chortoryisk	Staryi Chortoryisk	277	280	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Berestie_Province	Mezhibozhie	Mezhibozhie	287	266	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Bergen_Province	Gulen	Gulen	156	367	norway	500	default_title.tga	yes	Peasants	central_european	Town / NE	stone_fort_a
Bergen_Province	Avaldsnes	Avaldsnes	157	352	norway	500	default_title.tga	yes	Peasants	middle_eastern	village / N European village	stone_fort_a
Bergen_Province	Levey_Kapell	Lovoy kapell	157	356	norway	500	default_title.tga	yes	Peasants	northern_european	 / 	stone_fort_a
Bergen_Province	Utstein_Kloster	Utstein kloster	157	349	norway	500	default_title.tga	yes	Peasants	northern_european	religious / NE	stone_fort_a
Bergen_Province	Stavanger	Stavanger	160	347	norway	500	default_title.tga	yes	Peasants	central_european	town / N European town	stone_fort_a
Bergen_Province	Giske	Giske	163	386	norway	500	default_title.tga	yes	Peasants	central_european	town / NE	stone_fort_a
Bergen_Province	Voss	Voss	163	364	norway	500	default_title.tga	yes	Peasants	central_european	Town / N European town	stone_fort_a
Bergen_Province	Flekkeroy	Flekkeroy	171	340	norway	500	default_title.tga	yes	Peasants	middle_eastern	village / N European village	stone_fort_a
Bergen_Province	Kristiansand	Kristiansand	173	341	norway	500	default_title.tga	yes	Peasants	northern_european	religious / NE	stone_fort_a
Bergen_Province	Vang	Vang	175	370	norway	500	default_title.tga	yes	Peasants	central_european	Town / N European town	stone_fort_a
Bergen_Province	Gudbrandsdal	Gudbrandsdal	178	377	norway	500	default_title.tga	yes	Peasants	middle_eastern	village / NE	stone_fort_a
Bergen_Province	Skien	Skien	181	349	norway	500	default_title.tga	yes	Peasants	eastern_european	large town / N European large town	stone_fort_a
Bergen_Province	Tonsberg	Túnsberg	184	353	norway	500	default_title.tga	yes	Peasants	southern_european	castle / N European castle	stone_fort_a
Bergen_Province	Hovedoya	Oslo	186	358	norway	500	default_title.tga	yes	Peasants	eastern_european	large town / N European large town	stone_fort_a
Bergen_Province	Ringsaker	Ringsaker	187	368	norway	500	default_title.tga	yes	Peasants	central_european	Town / N European town	stone_fort_a
Bergen_Province	Akershus	Akershus	188	359	norway	500	default_title.tga	yes	Peasants	steppe	Fortress / N European castle	stone_fort_a
Bergen_Province	Hamar	Hamar	188	365	norway	500	default_title.tga	yes	Peasants	central_european	Town / NE	stone_fort_a
Bergen_Province	Eidsvoll	Eidsvoll	189	361	norway	500	default_title.tga	yes	Peasants	middle_eastern	village / N European village	stone_fort_a
Bergen_Province	Saarpsborg	Saarpsborg	190	351	norway	500	default_title.tga	yes	Peasants	southern_european	Castle / N European castle	stone_fort_a
Bergen_Province	Uddevalla	Uddevalla	194	342	norway	500	default_title.tga	yes	Peasants	central_european	Town / N European town	stone_fort_a
Bergen_Province	Bohusfastning	Bohusfastning	196	338	norway	500	default_title.tga	yes	Peasants	southern_european	castle / N European castle	stone_fort_a
Bergen_Province	Nesodden	Nesodden	161	343	slave	500	default_title.tga	yes	Peasants	northern_european	 / 	stone_fort_a
Bergen_Province	Etne	Etne	162	355	slave	500	default_title.tga	yes	Peasants	southern_european	village / NE village	stone_fort_a
Bergen_Province	Kvinnherad	Kvinnherad	162	359	slave	500	default_title.tga	yes	Peasants	southern_european	town / NE	stone_fort_a
Bergen_Province	Eide	Eide	165	361	slave	500	default_title.tga	yes	Peasants	southern_european	town / NE	stone_fort_a
Bergen_Province	Holt	Holt	165	367	slave	500	default_title.tga	yes	Peasants	northern_european	town / NE	stone_fort_a
Bergen_Province	Kvamsey	Kvamsoy	165	371	slave	500	default_title.tga	yes	Peasants	southern_european	 / 	stone_fort_a
Bergen_Province	Vangen	Vangen	165	340	slave	500	default_title.tga	yes	Peasants	central_european	 / 	stone_fort_a
Bergen_Province	Kviteseid	Kviteseid	175	352	slave	500	default_title.tga	yes	Peasants	central_european	 / 	stone_fort_a
Bergen_Province	Eyestad	Oyestad	176	343	slave	500	default_title.tga	yes	Peasants	southern_european	village / NE	stone_fort_a
Bergen_Province	Slidredomen	Slidredomen	178	368	slave	500	default_title.tga	yes	Peasants	southern_european	religious / NE	stone_fort_a
Bergen_Province	Sondeled	Sondeled	178	346	slave	500	default_title.tga	yes	Peasants	central_european	village / NE	stone_fort_a
Bergen_Province	Are	Are	183	370	slave	500	default_title.tga	yes	Peasants	southern_european	 / 	stone_fort_a
Bergen_Province	Heggen	Heggen	183	358	slave	500	default_title.tga	yes	Peasants	central_european	 / 	stone_fort_a
Bergen_Province	Gjerpen	Gjerpen	185	360	slave	500	default_title.tga	yes	Peasants	southern_european	 / 	stone_fort_a
Bergen_Province	Hurum	Hurum	186	355	slave	500	default_title.tga	yes	Peasants	southern_european	 / 	stone_fort_a
Bergen_Province	Rygge	Rygge	192	355	slave	500	default_title.tga	yes	Peasants	southern_european	 / 	stone_fort_a
Bergen_Province	Dalaborg	Dalaborg	197	345	slave	500	default_title.tga	yes	Peasants	central_european	castle / N European castle	stone_fort_a
Bergen_Province	Tingvalla	Tingvalla	201	352	slave	500	default_title.tga	yes	Peasants	central_european	village / N European village	stone_fort_a
Bilar_Province	Erzyans	Erzyäns	374	320	slave	500	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Bilar_Province	Narovchat	Mukhsha	375	307	slave	500	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Bilar_Province	Alatyr	Alatyr	390	316	slave	500	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Bilar_Province	Cheboksary	Cheboksary	392	328	slave	500	default_title.tga	yes	Peasants	steppe	steppe fortress	stone_fort_a
Bilar_Province	Yoshkar_Ola	Yoshkar-Ola	395	334	slave	500	default_title.tga	yes	Peasants	northern_european	EE large city	stone_fort_a
Bilar_Province	Kukarka	Kukarka	399	343	slave	500	default_title.tga	yes	Peasants	northern_european	EE huge city	stone_fort_a
Bilar_Province	Zoya	Zöyä	400	325	slave	500	default_title.tga	yes	Peasants	northern_european	steppe castle	stone_fort_a
Bilar_Province	Iske_Qazan	Iske Qazan	403	326	slave	500	default_title.tga	yes	Peasants	steppe	steppe large city	stone_fort_a
Bilar_Province	Oshel	Oshel	403	318	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Bilar_Province	Bolgar	Bolgar	404	320	slave	500	default_title.tga	yes	Peasants	steppe	Steppe city City	stone_fort_a
Bilar_Province	Arca	Arça	407	329	slave	500	default_title.tga	yes	Peasants	southern_european	EE large city	stone_fort_a
Bilar_Province	Malmyzh	Malmyzh	410	334	slave	500	default_title.tga	yes	Peasants	southern_european	EE city	stone_fort_a
Bilar_Province	Cukataw	Cükätaw	411	324	slave	500	default_title.tga	yes	Peasants	northern_european	EE huge city	stone_fort_a
Bilar_Province	Zhukotin	Zhukotin	412	322	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Bilar_Province	Samara	Samara	413	304	slave	500	default_title.tga	yes	Peasants	southern_european	EE city	stone_fort_a
Bilar_Province	Qualasi	Qalasi	420	327	slave	500	default_title.tga	yes	Peasants	northern_european	EE citadel	stone_fort_a
Bilar_Province	Udmurt	Udmurt	421	337	slave	500	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Bilma_Province	Sabon_Birni	Sabon Birni	169	7	slave	500	default_title.tga	yes	Peasants	eastern_european	Large Town	stone_fort_a
Bilma_Province	Gusau	Gusau	170	0	slave	500	default_title.tga	yes	Peasants	middle_eastern	city	stone_fort_a
Bilma_Province	Maradi	Gobir	173	7	slave	500	default_title.tga	yes	Peasants	eastern_european	huge city	stone_fort_a
Bilma_Province	Katsina	Katsina	177	4	slave	500	default_title.tga	yes	Peasants	middle_eastern	city	stone_fort_a
Bilma_Province	Daura	Daura	181	4	slave	500	default_title.tga	yes	Peasants	middle_eastern	city	stone_fort_a
Bilma_Province	Kano	Kano	183	0	slave	500	default_title.tga	yes	Peasants	eastern_european	fotress	stone_fort_a
Bilma_Province	Hadejia	Hadejia	192	0	slave	500	default_title.tga	yes	Peasants	middle_eastern	city	stone_fort_a
Bilma_Province	Gazargamo	Gazargamo	206	4	slave	500	default_title.tga	yes	Peasants	middle_eastern	ME large town	stone_fort_a
Bilma_Province	Dirkou	Dirkou	208	45	slave	500	default_title.tga	yes	Peasants	northern_european	town	stone_fort_a
Bilma_Province	Kaouar	Kaouar	209	43	slave	500	default_title.tga	yes	Peasants	northern_european	large town	stone_fort_a
Bilma_Province	Njimi	Njimi	221	13	slave	500	default_title.tga	yes	Peasants	eastern_european	-	stone_fort_a
Bilma_Province	Nigamina	Nigamina	223	0	slave	500	default_title.tga	yes	Peasants	middle_eastern	-	stone_fort_a
Bilma_Province	Yao	Yao	239	3	slave	500	default_title.tga	yes	Peasants	middle_eastern	city	stone_fort_a
Biograd_Province	Krk	Krk	214	228	byzantium	500	default_title.tga	yes	Peasants	northern_european	SE large town/city	stone_fort_a
Biograd_Province	Ozalj	Ozalj	220	232	hungary	500	default_title.tga	yes	Peasants	northern_european	SE Wooden castle	stone_fort_a
Biograd_Province	Zagreb	Gréc	221	236	hungary	500	default_title.tga	yes	Peasants	northern_european	CE town	stone_fort_a
Biograd_Province	Varasd	Varasd	223	237	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Biograd_Province	Kostajnica	Koztainicha	224	229	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Castle	stone_fort_a
Biograd_Province	Ivanicsvar	Ivanich	225	234	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Wooden castle	stone_fort_a
Biograd_Province	Dubica	Dubica	226	228	hungary	500	default_title.tga	yes	Peasants	northern_european	SE large town	stone_fort_a
Biograd_Province	Kapronca	Kaproncza	227	237	hungary	500	default_title.tga	yes	Peasants	northern_european	CE Large Town	stone_fort_a
Biograd_Province	Orbaszvar	Orbászvár	229	226	hungary	500	default_title.tga	yes	Peasants	northern_european	SE wooden castle	stone_fort_a
Biograd_Province	Osor	Osor	214	225	slave	500	default_title.tga	yes	Peasants	northern_european	SE large town	stone_fort_a
Biograd_Province	Bribir	Bribir	216	229	slave	500	default_title.tga	yes	Peasants	greek	SE Castle	stone_fort_a
Biograd_Province	Rab	Rab	216	224	slave	500	default_title.tga	yes	Peasants	northern_european	SE large town	stone_fort_a
